date,net_impact,weighted_horizon,news_count,divergence
2023-06-21,-11.9608515625,1.785606060606061,9.0,0.6546839780467452
2023-06-22,0.09800000000000003,1.7478260869565216,3.0,0.9237604307034013
2023-06-23,35.265,11.428571428571427,3.0,0.5773502691896258
2023-06-25,1.634499999999999,8.549107142857144,5.0,0.7628892449104261
2023-06-26,7.050283386230469,3.210983981693364,19.0,0.6388952453281554
2023-06-27,15.749541333007812,4.6975401069518705,19.0,0.711838489467744
2023-06-28,14.310283203125003,5.220038910505836,13.0,0.5979666400093759
2023-06-29,90.8483330078125,7.206459948320412,12.0,0.5838742081211422
2023-06-30,17.805056701660156,6.962803738317757,22.0,0.6146832500040146
2023-07-01,-0.537,5.166666666666667,2.0,0.4101219330881976
2023-07-02,41.365624999999994,2.284584980237154,7.0,0.6309478885734052
2023-07-03,5.0181778564453134,2.167982456140351,17.0,0.5436802693625341
2023-07-04,4.952156250000001,9.39432624113475,9.0,0.7810249675906654
2023-07-05,60.250831250000005,2.6842854016196105,11.0,0.7064314931721649
2023-07-06,12.043156599426265,5.4935103244837755,22.0,0.758921540583679
2023-07-07,,10.982751540041068,16.0,0.727485558685008
2023-07-09,-21.76475,3.523711340206186,7.0,0.5964178784328029
2023-07-10,26.4026130871988,3.3903025601241272,42.0,0.5505052583663178
2023-07-11,95.62714979410171,2.7767326732673268,24.0,0.5801147750005279
2023-07-12,-22.056850585937504,4.862500000000001,15.0,0.6289636222352117
2023-07-13,37.210085921875,2.2588140589569163,13.0,0.6460590589816908
2023-07-14,-13.555361666412352,3.0232486263736265,23.0,0.7141237478705825
2023-07-15,-0.07600000000000001,2.18421052631579,2.0,0.7848885271170677
2023-07-16,-31.865326171875,5.446352941176471,14.0,0.6666300356236616
2023-07-17,-19.383898898601533,6.582570422535212,23.0,0.6106515020181282
2023-07-18,-28.844051696777345,3.5601045296167246,20.0,0.6351750691116999
2023-07-19,-18.36169469451904,2.2270875763747457,21.0,0.6920294516165927
2023-07-20,-26.69180375868921,3.849442160892543,59.0,0.6814879121458686
2023-07-21,-6.922310216254495,3.6615769712140174,38.0,0.6615856636348533
2023-07-22,-30.706734374999996,4.63220338983051,11.0,0.5780846116113266
2023-07-23,-95.76421874999998,4.695431472081218,11.0,0.6992203450337318
2023-07-24,-3.9941435875892655,3.4922222222222223,27.0,0.6540036679719754
2023-07-25,13.18043897068128,4.240828402366864,34.0,0.5665060850379515
2023-07-26,68.466626953125,3.6760135135135137,14.0,0.6216337920581309
2023-07-27,8.943543945312502,4.991278277459799,14.0,0.6153231081899392
2023-07-28,15.700464847827329,5.215504865209762,33.0,0.6212310603173592
2023-07-29,-1.5,6.0,1.0,0.0
2023-07-30,0.8849999999999999,2.1836734693877546,6.0,0.5645056834671079
2023-07-31,50.92735888671876,4.908333333333333,15.0,0.709241714455523
2023-08-01,22.74934609603881,3.359670781893004,24.0,0.7107577860528737
